Address,Latitude,Longitude
Bedok North Road,1.32785578389017,103.939708785127
Tanah Merah Kechil Lk,1.3276667701016,103.944745938969
Tanah Merah Kechil Avenue,1.33159670427361,103.945479872604
Tanah Merah Kechil Road,1.32671436354145,103.943508397995
Upper Changi Road,1.33261033628247,103.946458483636
Upper Bukit Timah Road,1.34756988852529,103.771392795316
Chestnut Avenue,1.37044414424129,103.771374258434
Petir Road,1.37728755480684,103.76343057748
Dido Street,1.31966195836517,103.926644216518
Jalan Bangsawan,1.32087043358572,103.92400415446
Jalan Bintang Tiga,1.32188785751166,103.925325552437
Jalan Terang Bulan,1.32240272969493,103.925088406396
Metropole Drive,1.32123793748759,103.92446998996
Norma Terrace,1.3208839666138,103.925784488497
Rienzi Street,1.32039470044596,103.926013611732
Swan Lake Avenue,1.3209305190777,103.924262237339
Terang Bulan Avenue,1.32161086264069,103.921506297116
Choa Chu Kang Street 51,1.391739380974,103.742593830711
Lim Tua Tow Road,1.35377489607823,103.877489892105
Teck Chye Terrace,1.35299494207822,103.8763259849
Yio Chu Kang Road,1.36164587712535,103.873265795322
Grace Walk,1.35856417900748,103.868737248367
Summer Place,1.35691631249235,103.869413399672
Tai Yuan Heights,1.35817434753526,103.870234663346
Highland Road,1.3559409162358,103.876662848308
Hillside Drive,1.35809577448948,103.877439660229
Jansen Close,1.35855520136109,103.878335779868
Jalan Sahabat,1.35736586090205,103.879902372496
Kovan Close,1.35857141845104,103.881123149313
Jurong West Avenue 1,1.35043776611303,103.7181137591
Jurong West Street 42,1.3534249409359,103.721442695629
Jurong West Street 52,1.34964230218295,103.718447549568
Pasir Ris Street 21,1.37245132722087,103.962922699031
Ang Mo Kio Avenue 4,1.37999943101882,103.841407224475
Ang Mo Kio Street 21,1.36707522435153,103.835368735634
Chai Chee Drive,1.32249111717705,103.920040078145
Chai Chee Lane,1.32797226426777,103.919250449495
Pasir Ris Lk,1.36573471851049,103.967281305278
Jalan Loyang Besar,1.38047222462337,103.96036614064
Loyang Place,1.37901413540146,103.961386227639
Jalan Limau Bali,1.32202633971226,103.946660242033
Kew Drive,1.32075086597232,103.951749636309
Limau Garden,1.32246809427011,103.950733640607
Kaki Bukit Industrial Terrace,1.33692436513775,103.903524603841
Kaki Bukit Place,1.33575529025464,103.904527078594
Kaki Bukit Road 1,1.33274848222104,103.90261635694
Loyang Rise,1.36224235330294,103.965114956014
Serangoon Avenue 1,1.36995099247833,103.872312299228
Serangoon Central,1.35388032675518,103.872366663054
Bedok Reservoir Road,1.33758734617106,103.921963603077
Jalan Eunos,1.32493000179929,103.906009319447
Choa Chu Kang Avenue 1,1.37743963470097,103.744383225684
Choa Chu Kang Central,1.38525196962708,103.745864156514
Choa Chu Kang Loop,1.3840651692895,103.744923812475
Lorong 8 Geylang,1.31181054326776,103.877164387335
Lorong 12 Geylang,1.3120786072378,103.878399313302
Lorong 14 Geylang,1.31219356359095,103.879175565377
Parry Terrace,1.36607003686749,103.876601833075
Pasir Ris Street 13,1.36310057764065,103.962012302637
Teck Whye Lane,1.38041181166501,103.75258047021
Aljunied Crescent,1.32095901223871,103.884129395369
Ang Mo Kio Avenue 5,1.37731149652799,103.860485872465
Ang Mo Kio Avenue 8,1.36504462755741,103.852136980515
Bendemeer Road,1.3262165821023,103.870410472318
Whampoa East,1.3218204074661,103.864744134712
Choa Chu Kang Street 54,1.39421785057099,103.747104202255
Figaro Gardens,1.31560909096006,103.926715838516
Hacienda Grove,1.31371146216196,103.926782371376
Jalan Tua Kong,1.31312483888974,103.925679370238
Hougang Avenue 1,1.35383705299112,103.886917032282
Hougang Street 21,1.35752772836952,103.884028949439
Hougang Avenue 4,1.37361587694624,103.885758919948
Hougang Street 51,1.37782270940138,103.885568714764
Hougang Street 52,1.35304421094299,103.87823462336
Jalan Chorak,1.36039238390323,103.881322389945
Kovan Road,1.36156729111649,103.885363752044
Lorong 25A Geylang,1.31373931197876,103.882953158408
Lorong 27 Geylang,1.3139398304258,103.883560951253
Lorong 27A Geylang,1.31415835134435,103.884949577853
Quemoy Road,1.34449925645124,103.881683819727
Upper Paya Lebar Road,1.33518425281789,103.888238315227
Woodlands Drive 52,1.43188746099951,103.797920739127
Anchorvale Link,1.38868744166162,103.890286215943
Anchorvale Road,1.38925397515392,103.886445107411
Ang Mo Kio Avenue 1,1.36544473560131,103.839573124991
Balam Road,1.33142362640009,103.887410301919
Bukit Batok Street 31,1.35809928242123,103.750719669325
Choa Chu Kang Avenue 2,1.37776772061363,103.740253366027
Choa Chu Kang Avenue 3,1.37824852197263,103.738056000138
Daisy Avenue,1.34501243725819,103.867277241012
Mackerrow Road,1.34563948518652,103.865249821318
Eng Kong Crescent,1.33559320706152,103.768292046444
Eng Kong Garden,1.33698149844588,103.769107734287
Fajar Road,1.37942873617052,103.76970317201
Saujana Road,1.38233492640361,103.767677663417
Jelapang Road,1.38615152850047,103.766913010892
Jalan Raya,1.35458301294619,103.837665282107
Jurong East Street 21,1.33553382554428,103.743865452312
Jurong West Street 61,1.33971273175894,103.698743607058
Lorong 6 Toa Payoh,1.34092069811009,103.853356224246
Marsiling Drive,1.44067109860246,103.775739945213
Mount Sinai Drive,1.31572113397678,103.782016937948
Mount Sinai Rise,1.31557611184042,103.780039028539
Recreation Lane,1.35153514770896,103.874956272671
Rivervale Crescent,1.39086781070277,103.904188880213
Serangoon Avenue 4,1.36979941551155,103.873035824458
Serangoon North Avenue 1,1.36995099247833,103.872312299228
Sims Avenue,1.31616360917262,103.889545199814
Sungei Kadut Way,1.40657769211707,103.749579711619
Woodlands Drive 62,1.44011049774911,103.804629295565
Woodlands Drive 72,1.44411840891704,103.804444768882
Circuit Lk,1.32628415319164,103.888527791868
Circuit Road,1.32784930588896,103.887121606321
Paya Lebar Way,1.32573170601207,103.903329780455
Pipit Road,1.32399305603529,103.886692720017
Bedok North Road,1.32785578389017,103.939708785127
New Upper Changi Road,1.32401711963192,103.938966799723
Tanah Merah Kechil Link,1.3276667701016,103.944745938969
Tanah Merah Kechil Avenue,1.33159670427361,103.945479872604
Tanah Merah Kechil Road,1.32671436354145,103.943508397995
Tanah Merah Kechil Ridge,1.33029106709253,103.944660627556
Upper Changi Road,1.33261033628247,103.946458483636
Chestnut Avenue,1.37044414424129,103.771374258434
Petir Road,1.37728755480684,103.76343057748
Dido Street,1.31966195836517,103.926644216518
Jalan Bangsawan,1.32087043358572,103.92400415446
Jalan Bintang Tiga,1.32188785751166,103.925325552437
Jalan Terang Bulan,1.32240272969493,103.925088406396
Metropole Drive,1.32123793748759,103.92446998996
Norma Terrace,1.3208839666138,103.925784488497
Rienzi Street,1.32039470044596,103.926013611732
Swan Lake Avenue,1.3209305190777,103.924262237339
Terang Bulan Avenue,1.32161086264069,103.921506297116
Choa Chu Kang Street 51,1.391739380974,103.742593830711
Lim Tua Tow Road,1.35377489607823,103.877489892105
Teck Chye Terrace,1.35299494207822,103.8763259849
Yio Chu Kang Road,1.36164587712535,103.873265795322
Chai Chee Drive,1.32249111717705,103.920040078145
Chai Chee Lane,1.32797226426777,103.919250449495
Chai Chee Street,1.32698499168096,103.931620621005
Grace Walk,1.35856417900748,103.868737248367
Summer Place,1.35691631249235,103.869413399672
Tai Yuan Heights,1.35817434753526,103.870234663346
Jurong West Avenue 1,1.35043776611303,103.7181137591
Jurong West Street 42,1.3534249409359,103.721442695629
Jurong West Street 52,1.34964230218295,103.718447549568
Highland Road,1.3559409162358,103.876662848308
Hillside Drive,1.35809577448948,103.877439660229
Jansen Close,1.35855520136109,103.878335779868
Jalan Sahabat,1.35736586090205,103.879902372496
Kovan Close,1.35857141845104,103.881123149313
Ang Mo Kio Avenue 4,1.37999943101882,103.841407224475
Ang Mo Kio Street 21,1.36707522435153,103.835368735634
Jalan Limau Bali,1.32202633971226,103.946660242033
Kew Drive,1.32075086597232,103.951749636309
Kew Lane,1.32126385929291,103.948203958143
Limau Garden,1.32246809427011,103.950733640607
Pasir Ris Link,1.36573471851049,103.967281305278
Jalan Loyang Besar,1.38047222462337,103.96036614064
Loyang Place,1.37901413540146,103.961386227639
Choa Chu Kang Crescent,1.38234139419018,103.750776869899
Choa Chu Kang North 7,1.40082361833926,103.747421154508
Bedok Reservoir Road,1.33758734617106,103.921963603077
Jalan Eunos,1.32493000179929,103.906009319447
Lorong 8 Geylang,1.31181054326776,103.877164387335
Lorong 10 Geylang,1.31192437553826,103.877740644714
Lorong 12 Geylang,1.3120786072378,103.878399313302
Lorong 14 Geylang,1.31219356359095,103.879175565377
Parry Terrace,1.36607003686749,103.876601833075
Choa Chu Kang Avenue 1,1.37743963470097,103.744383225684
Choa Chu Kang Central,1.38525196962708,103.745864156514
Aljunied Crescent,1.32095901223871,103.884129395369
Balam Road,1.33142362640009,103.887410301919
Geylang Road,1.31008429629945,103.8707782715
Lorong 13 Geylang,1.31265305788603,103.877559703496
Lorong 17 Geylang,1.31295535798145,103.878972648946
Jalan Chorak,1.36039238390323,103.881322389945
Kovan Road,1.36156729111649,103.885363752044
Lorong 25A Geylang,1.31373931197876,103.882953158408
Lorong 27 Geylang,1.3139398304258,103.883560951253
Lorong 27A Geylang,1.31415835134435,103.884949577853
Marsiling Drive,1.44067109860246,103.775739945213
Teck Whye Lane,1.38041181166501,103.75258047021
West Coast Crescent,1.29752089480499,103.766331687461
Bendemeer Road,1.3262165821023,103.870410472318
Whampoa East,1.3218204074661,103.864744134712
Choa Chu Kang Avenue 2,1.37776772061363,103.740253366027
Choa Chu Kang Avenue 3,1.37824852197263,103.738056000138
Commonwealth Drive,1.2999663767853,103.797720130697
Tanglin Halt Road,1.30186472795448,103.798174301014
Bedok North Street 2,1.3260471371526,103.93885799991
Lorong 5 Toa Payoh,1.33598912959849,103.852992935608
Lorong 6 Toa Payoh,1.34092069811009,103.853356224246
Mattar Road,1.32568439043241,103.881500484829
Sallim Road,1.32574791557407,103.881221958423
Quemoy Road,1.34449925645124,103.881683819727
Upper Paya Lebar Road,1.33518425281789,103.888238315227
Rivervale Crescent,1.39086781070277,103.904188880213
West Coast Rise,1.31574767479155,103.753587995926
Ang Mo Kio Avenue 5,1.37731149652799,103.860485872465
Ang Mo Kio Avenue 8,1.36504462755741,103.852136980515
Anchorvale Link,1.38868744166162,103.890286215943
Boon Lay Drive,1.3425169918577,103.711734070194
Bukit Batok Street 31,1.35809928242123,103.750719669325
Dunlop Street,1.30473916474039,103.854022759945
Perak Road,1.30444699263787,103.85299747483
Kew Crescent,1.31928769673761,103.948539115215
Upper East Coast Road,1.31428500790923,103.934117241924
Lorong 30 Geylang,1.31345709214795,103.886467318231
Lorong 32 Geylang,1.31357450953425,103.887244045108
North Bridge Road,1.29957549884124,103.85644176604
Seletar Hills,1.38257319387819,103.873523204989
Seletar Drive,1.40626601129381,103.866716935564
Sennett Avenue,1.31758111516806,103.935963688232
Sennett Place,1.3180699816963,103.937438907256
Sungei Kadut Way,1.40657769211707,103.749579711619
Woodlands Drive 71,1.43882635430604,103.799297445551
Woodlands Street 41,1.42653320281893,103.77717776754
Chestnut Avenue,1.37044414424129,103.771374258434
Petir Road,1.37728755480684,103.76343057748
Bedok North Road,1.32785578389017,103.939708785127
New Upper Changi Road,1.32401711963192,103.938966799723
Tanah Merah Kechil Link,1.3276667701016,103.944745938969
Tanah Merah Kechil Avenue,1.33159670427361,103.945479872604
Tanah Merah Kechil Road,1.32671436354145,103.943508397995
Tanah Merah Kechil Ridge,1.33029106709253,103.944660627556
Upper Changi Road,1.33261033628247,103.946458483636
Upper Bukit Timah Road,1.34756988852529,103.771392795316
Dido Street,1.31966195836517,103.926644216518
Jalan Bangsawan,1.32087043358572,103.92400415446
Jalan Bintang Tiga,1.32188785751166,103.925325552437
Jalan Terang Bulan,1.32240272969493,103.925088406396
Metropole Drive,1.32123793748759,103.92446998996
Norma Terrace,1.3208839666138,103.925784488497
Rienzi Street,1.32039470044596,103.926013611732
Swan Lake Avenue,1.3209305190777,103.924262237339
Terang Bulan Avenue,1.32161086264069,103.921506297116
Lim Tua Tow Road,1.35377489607823,103.877489892105
Teck Chye Terrace,1.35299494207822,103.8763259849
Yio Chu Kang Road,1.36164587712535,103.873265795322
Choa Chu Kang Street 51,1.391739380974,103.742593830711
Chai Chee Drive,1.32249111717705,103.920040078145
Chai Chee Lane,1.32797226426777,103.919250449495
Chai Chee Street,1.32698499168096,103.931620621005
Jurong West Avenue 1,1.35043776611303,103.7181137591
Jurong West Street 42,1.3534249409359,103.721442695629
Jurong West Street 52,1.34964230218295,103.718447549568
Grace Walk,1.35856417900748,103.868737248367
Summer Place,1.35691631249235,103.869413399672
Tai Yuan Heights,1.35817434753526,103.870234663346
Highland Road,1.3559409162358,103.876662848308
Hillside Drive,1.35809577448948,103.877439660229
Jansen Close,1.35855520136109,103.878335779868
Jalan Sahabat,1.35736586090205,103.879902372496
Kovan Close,1.35857141845104,103.881123149313
Choa Chu Kang Crescent,1.38234139419018,103.750776869899
Choa Chu Kang North 7,1.40082361833926,103.747421154508
Choa Chu Kang Street 64,1.39672603497195,103.751817992962
Lorong 6 Geylang,1.31115202963177,103.876674762958
Lorong 8 Geylang,1.31181054326776,103.877164387335
Lorong 12 Geylang,1.3120786072378,103.878399313302
Lorong 14 Geylang,1.31219356359095,103.879175565377
Bedok Reservoir Road,1.33758734617106,103.921963603077
Jalan Eunos,1.32493000179929,103.906009319447
Parry Terrace,1.36607003686749,103.876601833075
Parry View,1.3653638585548,103.878440263242
Geylang Road,1.31008429629945,103.8707782715
Lorong 13 Geylang,1.31265305788603,103.877559703496
Lorong 17 Geylang,1.31295535798145,103.878972648946
Lorong 19 Geylang,1.31300338260909,103.879159944137
Balam Road,1.33142362640009,103.887410301919
Jalan Chorak,1.36039238390323,103.881322389945
Kovan Road,1.36156729111649,103.885363752044
College Avenue East,1.30833708306266,103.772955615513
College Avenue West,1.30479483284214,103.772461624378
Choa Chu Kang Avenue 1,1.37743963470097,103.744383225684
Choa Chu Kang Central,1.38525196962708,103.745864156514
Commonwealth Drive,1.2999663767853,103.797720130697
Tanglin Halt Road,1.30186472795448,103.798174301014
Choa Chu Kang Avenue 2,1.37776772061363,103.740253366027
Choa Chu Kang Avenue 3,1.37824852197263,103.738056000138
Aljunied Crescent,1.32095901223871,103.884129395369
Chiap Guan Avenue,1.360489501335,103.875025266248
Jalan Senang,1.32557239489649,103.917184249361
Senang Crescent,1.32765519030406,103.916510780913
Lorong 25A Geylang,1.31373931197876,103.882953158408
Lorong 27 Geylang,1.3139398304258,103.883560951253
Lorong 27A Geylang,1.31415835134435,103.884949577853
Mattar Road,1.32568439043241,103.881500484829
Sallim Road,1.32574791557407,103.881221958423
Woodlands Drive 70,1.44005837096467,103.797369389704
Woodlands Drive 71,1.43882635430604,103.799297445551
Woodlands Ring Road,1.43611367840374,103.800520528487
Boon Lay Drive,1.3425169918577,103.711734070194
Geylang Bahru,1.32005980149776,103.871792121922
Kallang Bahru,1.32192623597067,103.872800894771
Lorong Marican,1.32404091658149,103.907886914102
Lorong Marzuki,1.3237974236111,103.908340024962
Loyang Rise,1.36224235330294,103.965114956014
Pending Road,1.37602800535195,103.769749123717
Rivervale Crescent,1.39086781070277,103.904188880213
Rivervale Drive,1.38246038039285,103.902238681998
Anchorvale Drive,1.38888120295573,103.891540549804
Ang Mo Kio Avenue 3,1.36931517954752,103.847153924066
Ang Mo Kio Avenue 6,1.36776871298297,103.844735089975
Bishan Street 13,1.349302587404,103.849547988274
Bishan Street 24,1.35728842987328,103.843790117762
Jurong West Street 71,1.3428650000432,103.695558055486
Kaki Bukit Industrial Terrace,1.33692436513775,103.903524603841
Lorong 30 Geylang,1.31345709214795,103.886467318231
Lorong 32 Geylang,1.31357450953425,103.887244045108
Lorong Ah Soo,1.35077395739952,103.880080936615
North Bridge Road,1.29957549884124,103.85644176604
